user_id,rec_id,shop_geo_lat,shop_geo_lon,rec_date,rec_total,cat_0,cat_1,cat_2,cat_3,cat_4,cat_5,cat_6,cat_7,cat_8,cat_9,cat_10,cat_11,cat_12,cat_13,cat_14,cat_15,cat_16,cat_17,cat_18,cat_19,cat_20,cat_21,cat_22,cat_23,cat_24
16868,25817,45.0599167,39.0271067,2018-07-22 17:01:00,8640,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
16868,26173,45.0598075,39.02637109375,2018-07-24 15:03:00,80100,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16868,26254,45.054896,39.00136,2018-07-24 15:48:00,19800,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16868,26174,45.061056,39.026569,2018-07-25 19:25:00,13200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
16868,28927,45.061047,39.027755,2018-08-08 22:27:00,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
16868,28930,45.0611381,39.0304167,2018-08-08 22:41:00,8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16868,29661,45.0598833,39.0270172,2018-08-09 16:48:00,2400,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16868,29287,45.0598833,39.0270172,2018-08-09 16:54:00,35200,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16868,29258,45.061056,39.026569,2018-08-09 17:20:00,10294,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
16868,29279,45.061056,39.026569,2018-08-10 17:03:00,8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
16868,29274,45.061056,39.026569,2018-08-10 17:04:00,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16868,29273,45.061047,39.027755,2018-08-10 17:14:00,9130,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16868,29280,45.0534373,39.0257998,2018-08-10 21:19:00,20630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
16868,29283,45.0534373,39.0257998,2018-08-11 13:22:00,37940,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,3
16868,30323,45.061047,39.027755,2018-08-11 21:27:00,6836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16868,30314,45.0534373,39.0257998,2018-08-11 21:54:00,23044,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
16868,30319,45.0593116,39.0269297,2018-08-12 16:22:00,28959,0,0,2,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16868,30311,45.0704242,38.9828791,2018-08-12 17:06:00,50500,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16868,30315,45.0534373,39.0257998,2018-08-12 21:50:00,28592,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,1
16868,30316,45.046356,38.9824396,2018-08-14 17:45:00,3730,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16868,30312,45.046356,38.9824396,2018-08-14 17:58:00,36340,0,0,0,0,0,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16868,30321,45.055827,39.02305,2018-08-14 19:43:00,129800,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16868,30539,45.0548212,39.0310836,2018-08-16 16:48:00,116046,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,1,0,1,0,0,5
16868,31035,47.220044,39.694259,2018-08-17 13:02:00,13300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16868,31052,45.061047,39.027755,2018-08-18 19:48:00,7800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
16868,31050,45.0534373,39.0257998,2018-08-18 20:09:00,20603,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0
16868,31423,45.0598525,39.02641015625,2018-08-18 20:09:00,15300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16868,31118,45.0548212,39.0310836,2018-08-18 21:51:00,37679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
16868,31426,45.0872262,39.0122413,2018-08-20 00:13:00,137500,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,0,0,0,0,0,1,0,1,0
16868,31424,45.0872262,39.0122413,2018-08-20 00:14:00,57600,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
15536,22791,44.9990539550781,41.9247665405274,2018-06-28 12:57:00,116800,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15536,22782,44.9990539550781,41.9247665405274,2018-06-30 10:46:00,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15536,22792,44.9990539550781,41.9247665405274,2018-06-30 16:09:00,143740,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15536,22793,44.9990539550781,41.9247665405274,2018-07-02 17:52:00,44400,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15536,22788,44.9990539550781,41.9247665405274,2018-07-02 19:32:00,249504,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15536,22786,44.9990539550781,41.9247665405274,2018-07-03 18:18:00,501377,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15536,22781,44.9990539550781,41.9247665405274,2018-07-04 12:28:00,26500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15536,22785,44.9990539550781,41.9247665405274,2018-07-04 13:59:00,2320500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16867,24944,56.2275382,51.0710188,2018-07-16 09:18:00,44430,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
16867,24945,56.2275382,51.0710188,2018-07-16 10:31:00,214240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
5186,11403,55.7892723083496,49.1171722412109,2018-02-20 13:58:00,22500,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5186,11299,55.827516,49.130573,2018-02-24 17:35:00,54500,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0
6033,12101,60.007053,30.352085,2018-03-05 19:11:00,35273,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0
5189,11315,50.5481517,136.977345,2018-02-25 16:35:00,6100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5189,11316,50.5472588,136.9776994,2018-02-25 16:35:00,30064,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,2
15981,23388,56.3493249,30.5637741,2018-06-15 13:51:00,48400,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15981,23394,56.348030090332,30.5610866546631,2018-06-16 13:46:00,146190,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15981,23392,56.3489646911621,30.5661544799805,2018-06-17 20:26:00,52921,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,2
15981,23390,56.3484397,30.5587899,2018-06-17 20:33:00,40350,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0
15981,23387,56.3489646911621,30.5661544799805,2018-06-18 15:18:00,11998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15981,23381,56.348030090332,30.5610866546631,2018-06-19 19:30:00,75800,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15981,23382,56.348030090332,30.5610866546631,2018-06-19 19:31:00,49700,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15981,23386,56.3485450744629,30.55419921875,2018-06-21 20:44:00,78821,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,1,2
15981,23385,56.3470636,30.5624304,2018-06-21 21:13:00,62723,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,1,0,1,0
15981,23393,56.3470636,30.5624304,2018-06-25 11:29:00,75158,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,1,2
15981,23380,56.3489646911621,30.5661544799805,2018-06-26 13:29:00,50376,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,10
15981,23383,56.348030090332,30.5610866546631,2018-06-27 20:48:00,40080,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15981,23379,56.3470636,30.5624304,2018-06-30 17:11:00,174325,1,0,1,0,1,0,0,0,0,2,0,0,2,1,0,0,2,0,0,2,0,1,0,2,2
6038,28955,45.022166,39.042417,2018-07-04 21:12:00,122800,2,4,0,0,0,0,0,0,0,0,0,1,3,2,0,0,2,0,1,1,0,1,0,0,1
6038,23246,45.0281737,38.9904198,2018-07-08 11:17:00,47500,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,1,0,0,0
6038,23891,45.0232962,38.9732427,2018-07-12 19:32:00,81300,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0
6038,24226,45.0377626,38.9593912,2018-07-14 18:33:00,152130,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
6038,26046,45.0281737,38.9904198,2018-07-24 21:17:00,62130,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
8214,14837,55.3556942,86.0653248,2018-04-03 16:21:00,54900,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
8214,15907,55.3556942,86.0653248,2018-04-16 15:45:00,49200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6
22275,34295,53.260362,50.232435,2018-08-26 17:18:00,99977,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
390,522,56.137311,47.168256,2017-08-23 12:36:00,85000,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
390,458,56.129037,47.164363,2017-08-26 10:37:00,81539,0,1,1,0,0,0,1,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,10
390,485,56.150794,47.195654,2017-08-27 17:37:00,26180,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,490,56.131528,47.165595,2017-08-27 19:08:00,15400,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
390,523,56.137311,47.168256,2017-08-30 14:25:00,50000,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
390,825,56.133235,47.245761,2017-09-09 13:35:00,244670,0,2,5,5,13,0,1,0,0,0,0,0,1,3,7,0,3,0,0,2,0,1,0,3,5
5180,12703,55.748983,37.784934,2018-03-12 09:27:00,50900,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
5180,12702,55.748983,37.784934,2018-03-12 10:12:00,40441,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5180,12887,55.8116448,37.7988095,2018-03-13 20:08:00,62995,0,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0
5180,12889,55.8116448,37.7988095,2018-03-13 21:57:00,140905,0,1,1,1,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,3
5180,12890,55.797125,37.78385,2018-03-14 11:32:00,17650,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
5180,12991,55.612176,37.732741,2018-03-15 14:57:00,39600,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5180,13090,55.8116448,37.7988095,2018-03-16 08:05:00,67400,0,0,2,1,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,1,0
5180,13096,55.8116448,37.7988095,2018-03-16 11:37:00,39810,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
5180,13200,55.8116448,37.7988095,2018-03-17 14:35:00,19282,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,2
5180,13302,55.612176,37.732741,2018-03-18 11:00:00,4590,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5180,13264,55.7996253967285,37.8063545227051,2018-03-18 14:43:00,98000,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
5180,13263,55.7860153,37.6645875,2018-03-18 14:57:00,19520,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
5180,13413,55.7691709,37.8218691,2018-03-19 11:27:00,64203,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,2
5180,13411,55.7493963,37.7846817,2018-03-19 11:40:00,3500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5180,13409,55.7493963,37.7846817,2018-03-19 13:37:00,40582,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,1,0,1,1
5180,13489,55.7996253967285,37.8063545227051,2018-03-19 18:19:00,18258,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5180,14098,55.7996253967285,37.8063545227051,2018-03-27 21:19:00,120067,0,2,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
5180,14413,55.7996253967285,37.8063545227051,2018-03-30 18:42:00,84960,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5180,14889,55.8116448,37.7988095,2018-04-03 19:44:00,24100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,1,3
5180,14984,55.7996253967285,37.8063545227051,2018-04-04 21:00:00,39100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
5180,15527,55.8116448,37.7988095,2018-04-10 14:37:00,15700,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0
5180,15677,55.8113188,37.7087481,2018-04-12 13:50:00,30519,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0
5180,16116,55.612176,37.732741,2018-04-19 13:24:00,17400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5180,16118,55.612176,37.732741,2018-04-19 17:02:00,71100,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,1,2
5180,16511,55.7996253967285,37.8063545227051,2018-04-24 10:08:00,10200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5180,16769,55.8116448,37.7988095,2018-04-26 17:27:00,197700,0,3,4,0,2,1,0,0,0,2,0,0,3,1,1,0,0,0,0,0,1,1,0,0,3
5180,18361,55.612176,37.732741,2018-05-15 16:51:00,60200,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5180,21225,55.8116448,37.7988095,2018-06-21 17:14:00,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5180,21269,55.8116448,37.7988095,2018-06-21 21:32:00,30129,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5180,21472,55.7996253967285,37.8063545227051,2018-06-23 14:44:00,51275,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0
5180,21503,55.7980745,37.9859573,2018-06-23 16:24:00,87800,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1
5180,21473,55.7980745,37.9859573,2018-06-23 16:50:00,32800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
5180,21438,55.8116448,37.7988095,2018-06-23 16:56:00,283300,0,8,3,0,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,4
5180,21943,55.8116448,37.7988095,2018-06-27 12:49:00,77312,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0
5180,21941,55.7996253967285,37.8063545227051,2018-06-27 14:32:00,69029,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5180,21944,55.7996253967285,37.8063545227051,2018-06-27 18:50:00,9900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
5180,21942,55.7996253967285,37.8063545227051,2018-06-27 20:33:00,103436,1,2,1,0,1,4,0,1,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0
5180,22109,55.7996253967285,37.8063545227051,2018-06-28 18:49:00,107576,2,0,2,0,0,7,2,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1,0,1,1
5180,22241,55.8116448,37.7988095,2018-06-29 18:38:00,108411,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5180,22242,55.8116448,37.7988095,2018-06-29 18:38:00,108411,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5180,22336,55.7996253967285,37.8063545227051,2018-06-30 15:27:00,85089,0,1,1,0,1,0,0,0,0,0,0,0,2,0,2,0,3,0,0,0,0,1,0,0,3
5180,22334,55.7996253967285,37.8063545227051,2018-06-30 15:55:00,136459,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
5180,22335,55.7996253967285,37.8063545227051,2018-06-30 21:33:00,115700,0,1,0,0,2,0,0,0,0,0,0,0,3,1,2,0,2,0,0,0,0,1,0,1,2
5180,23001,55.7996253967285,37.8063545227051,2018-07-05 18:06:00,22939,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5180,23753,55.8116448,37.7988095,2018-07-09 15:12:00,34800,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0
5180,23754,55.7996253967285,37.8063545227051,2018-07-09 20:02:00,89600,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5180,23750,55.8116448,37.7988095,2018-07-11 21:52:00,53400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5180,25728,55.7996253967285,37.8063545227051,2018-07-22 16:17:00,26676,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5180,25727,55.7996253967285,37.8063545227051,2018-07-22 20:55:00,21100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5180,26490,55.8116448,37.7988095,2018-07-26 19:16:00,74248,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
5180,26494,55.8116448,37.7988095,2018-07-27 20:25:00,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5180,26533,55.8116448,37.7988095,2018-07-27 21:41:00,9100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5180,27250,55.8116448,37.7988095,2018-07-31 20:14:00,67848,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1
5180,30677,55.8116448,37.7988095,2018-08-16 18:10:00,157668,3,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,1,0,2,0
5180,30676,55.8116448,37.7988095,2018-08-17 21:04:00,25400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5180,32861,55.8116448,37.7988095,2018-08-23 18:28:00,118116,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
5180,32862,55.8116448,37.7988095,2018-08-23 18:39:00,37255,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
5180,32863,55.8116448,37.7988095,2018-08-23 20:58:00,30400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5180,34493,55.7996253967285,37.8063545227051,2018-08-28 16:16:00,41800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
5180,34491,55.7996253967285,37.8063545227051,2018-08-28 18:30:00,14070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5180,34492,55.7996253967285,37.8063545227051,2018-08-28 20:54:00,84329,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0
5180,34837,55.7996253967285,37.8063545227051,2018-08-29 17:17:00,21759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
5180,37190,55.7996253967285,37.8063545227051,2018-09-04 19:26:00,95200,2,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,1,0,1,1,1,1,5
23128,36115,56.3328125,38.13451953125,2018-09-01 12:35:00,135100,0,3,4,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,1,0,1,2
23128,36127,56.3328125,38.13451953125,2018-09-01 13:28:00,147300,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0
23128,36123,56.3328125,38.13451953125,2018-09-01 13:53:00,55400,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0
23128,36125,56.3325875,38.13523046875,2018-09-01 14:04:00,93280,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23128,36112,56.3328125,38.13451953125,2018-09-01 14:12:00,25200,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23128,36126,56.3328125,38.13451953125,2018-09-01 14:22:00,6870,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23128,36113,56.3325875,38.13523046875,2018-09-01 15:41:00,99500,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,2,0,0,0,0,7
23128,36117,56.3328125,38.13451953125,2018-09-01 15:46:00,96800,0,3,3,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,1
23128,36121,56.3328125,38.13451953125,2018-09-01 15:47:00,67645,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
23128,36114,56.3325875,38.13523046875,2018-09-01 16:04:00,134886,0,0,3,1,4,0,0,0,0,0,1,0,2,1,3,0,3,0,0,1,0,1,0,4,4
23128,36119,56.3328125,38.13451953125,2018-09-01 16:47:00,71553,0,2,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
23128,36128,56.3328125,38.13451953125,2018-09-01 17:05:00,5900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23128,36130,56.3328125,38.13451953125,2018-09-01 17:08:00,16500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23128,36118,56.3325875,38.13523046875,2018-09-01 17:46:00,24200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
23128,36122,56.3328125,38.13451953125,2018-09-01 18:17:00,29800,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
23128,36124,56.3328125,38.13451953125,2018-09-01 18:38:00,13770,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23128,36116,56.3328125,38.13451953125,2018-09-01 19:26:00,106154,0,5,2,1,1,0,0,0,0,0,0,0,2,0,1,0,7,0,0,0,0,0,0,0,1
13329,20813,55.826176,49.135393,2018-05-30 17:00:00,66023,0,0,4,0,0,0,0,0,0,0,4,0,0,2,0,0,2,0,0,0,0,2,0,2,0
13329,20102,55.6073532104492,49.2802543640137,2018-06-10 11:21:00,10000,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13329,20269,55.79261,49.102058,2018-06-11 20:39:00,74900,0,0,0,0,4,0,0,0,0,0,4,0,18,0,0,0,2,0,0,0,0,2,0,0,0
13329,20268,55.79261,49.102058,2018-06-11 20:41:00,213000,0,1,1,0,1,0,1,1,0,0,3,0,1,3,1,0,4,0,0,0,0,3,0,0,1
13329,20458,55.7534103393555,37.6122894287109,2018-06-13 16:51:00,199500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13329,20583,55.7998,49.1191,2018-06-16 10:20:00,55590,0,0,0,1,0,0,0,0,0,0,0,0,10,1,2,0,1,0,0,0,0,1,0,0,0
13329,20602,55.7383766174316,49.2113456726074,2018-06-16 14:57:00,257940,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22274,36796,53.1694705,48.4428842,2018-08-23 16:46:00,31300,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,2
22274,34917,53.1694705,48.4428842,2018-08-23 17:04:00,40700,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1
22274,34320,53.1694705,48.4428842,2018-08-24 21:31:00,42500,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,1,0,0,3
22274,34318,53.1694705,48.4428842,2018-08-25 18:22:00,40500,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0
